city,place_id,name,user_rating_total
Ninh Bình,ChIJdbJ2esl3NjERM8oKm0Erds8,Cờ Lau Ninh Bình,666
Ninh Bình,ChIJIa3zond5NjEReluBVJoo7KQ,One Day coffee and homestay,556
Ninh Bình,ChIJH7AXUAB5NjER34ZwH9tuV1M,Forest Sunset Bar & Restaurant,1521
Ninh Bình,ChIJnUImhNF3NjER1qxR2c7ySfw,Mây Café & Bakery,608
Ninh Bình,ChIJGYTYtWV7NjERzQ1Nt9YkzKA,Gạo Restaurant & Bar Coffee,406
Ninh Bình,ChIJ09QdOeJ3NjERkTgKhTFwaRM,The Paradise Restaurant & Coffee Ninh Bình,288
Ninh Bình,ChIJt6cZYyJ7NjERdRkPl4ZNkQE,Tam Coc Cozy Garden - Stay • Taste • Experience,233
Ninh Bình,ChIJGRVR4Hh7NjER2Auk534E95U,Coco.A Cafe,622
Ninh Bình,ChIJ4YXwkpR7NjERQkmV2PkBNhw,An Tam Coc Restaurant & Coffee,1856
Ninh Bình,ChIJH1cRuI15NjER2In4Xj5DVCU,Nhà hàng Phố Xưa Ninh Bình,1018
Ninh Bình,ChIJYdLbTlN7NjERy30nc4sqUFs,Jubilant Coffee & Cake,243
Ninh Bình,ChIJlzH8AdBxNjERQQAg0Dvc8xU,The Lim Coffee,108
Ninh Bình,ChIJEeNXPoJxNjERaJbmmoHhHMA,Vu Bao Ninh Binh Restaurant,490
Ninh Bình,ChIJhRVb_l57NjER47YFSDDzQY4,Na’s Cafe & Cocktail House,330
Ninh Bình,ChIJrVrJhVl5NjERY7JTagwgMEM,Nhà Hàng Madame Thư Ninh Bình,499
Ninh Bình,ChIJLd8pV6xwNjERObB_frQrTlY,Tu Tu Coffee,191
Ninh Bình,ChIJ_zBfBwd7NjERe2-4GMQFvsA,The Last Drop Cafe & Restaurant | Cafe| Healthy Bowl | Breakfast.| Brunch & Lunch Station.| and Dinner,420
Ninh Bình,ChIJi43jMGd6NjERZye1mptYNaw,Brick Coffee Shop,1502
Ninh Bình,ChIJc7Dejj17NjERVHpbY2jN15U,Vi food&drinks,598
Ninh Bình,ChIJq5NYFgB_NjER03RseashzFw,Minawa Kenhga Resort & Spa Ninh Binh,227
Ninh Bình,ChIJC6ZQnEJ_NjERo_Ah5KQIjwg,Bai Dinh Riverside Resort & Spa,293
Ninh Bình,ChIJ1y2PpJN_NjERQBMorfTHfTQ,Bai Dinh Garden Resort & Spa Ninh Binh,421
Ninh Bình,ChIJ6csNDPF7NjERS8VfZqpebJ0,Aravinda Resort Ninh Binh,284
Ninh Bình,ChIJKeoRvO97NjERHW4N7BDxrQU,Nham Village Resort,149
Ninh Bình,ChIJm0btoxt_NjER3vhLsXy_VWw,Memorina Ninh Binh Resort,147
Ninh Bình,ChIJ-zMJCEB_NjEROW1nErkGBHA,Emeralda Resort Ninh Binh,3094
Ninh Bình,ChIJEf64mGB7NjERjii9YhMu3a0,Coco Island Villa & Hotel Ninh Bình,369
Ninh Bình,ChIJJayBsKl5NjER25-kNZal3gU,Fairy Mountain Retreat,181
Ninh Bình,ChIJvU1LWIaHNjER1nf8jTm5mwQ,Cuc Phuong Mineral Retreat,832
Ninh Bình,ChIJs1oyMed7NjERI6lqOsK-pp4,Jiva Hoa Lu Retreat,292
Ninh Bình,ChIJmW4OJ5J5NjERw03cuwjsg0Y,The Goat Boutique Resort - Ninh Binh,393
Ninh Bình,ChIJmdCaa5N7NjERHRQl6e3xxsE,Tam Cốc Retreat Ninh Bình,258
Ninh Bình,ChIJc2TSo5h7NjERlcoXoBatVwQ,ChezCao Rice Field Ecolodge Ninh Binh,197
Ninh Bình,ChIJx0ojGKl5NjERw3z2Z1oz5oE,SoNa Resort Ninh Binh,243
Ninh Bình,ChIJqyjtk_V5NjERQ1oxEuwh3vs,An's Eco Garden Ninh Binh,557
Ninh Bình,ChIJG-YyBBveNTERrZfnzcqPLNc,Wyndham Grand Vedana Ninh Binh Resort,1450
Ninh Bình,ChIJlSUsRpcISjERsKnE2xY_Rrg,Khu Du Lịch Biển Cồn Đen,1723
Ninh Bình,ChIJX1VVZZx7NjERB17KyVKIhnM,Tam Coc Chic Villa & Resort,1416
Ninh Bình,ChIJlQiMWRBRNjER2Zwo4QQ2JXQ,Biển Nhớ Sầm Sơn Premium Resort & Spa,183
Ninh Bình,ChIJT4s2O3B7NjERRr1E8IzgEcs,Khu du lịch sinh thái Thung Nham - Ninh Bình,1144
Ninh Bình,ChIJPw_uKBGDNjER3OgqWn98mCs,Cuc Phuong National Park,4465
Ninh Bình,ChIJL9TQ1GJ5NjERctWf-ezAU2Q,Trang An,14410
Ninh Bình,ChIJOdunEuTfNTER-fX81A5uQvk,Khu du lịch sinh thái Núi Ngăm,495
Ninh Bình,ChIJbdsB00z-STERmiPsIGwV1NU,Xuan Thuy National Park,923
Ninh Bình,ChIJ86uygeuGNjERbO7mpNLvKuU,Cuc Phuong National Park HQ,369
Ninh Bình,ChIJU0P0CmkBcTER8yk9DRVAhBg,Phuoc Binh National Park,185
Ninh Bình,ChIJ0fqvkubAcDERTdP1fJZkCgo,Nui Chua Ninh Thuan National Park,2855
Ninh Bình,ChIJoWqbtMV3NjERTa3RxF6NH60,Công viên Khủng Long,468
Ninh Bình,ChIJLVpZRzyoNTERw1sOIVu6BSk,Khu du lịch sinh thái Cánh Buồm Xanh,444
Ninh Bình,ChIJh3K0K1RhNDEREXbFmPaEF_w,Ba Vi National Park,2440
Ninh Bình,ChIJB27qb_KDNjERWh5FX7Vkpx4,Cave of Prehistoric Man,104
Ninh Bình,ChIJG065yp17NjERF6nJ7EsE_9U,Khu ẩm thực Thung Nham,147
Ninh Bình,ChIJbSjmQkL_STERxn6M0j851tY,Bãi biển Cồn Vành,3846
